"";"regiao";"sigla_uf";"id_municipio";"municipio";"votos_validos_2t_2018";"capital";"votos_bolsonaro_2t_2018";"aptos_2018";"amazonia_legal";"semiarido";"pib_total"
"4460";"Sul";"PR";4106571;"Cruzeiro do Iguaçu";2679;0;1142;3564;0;0;113424,218
"4461";"Sul";"PR";4107207;"Dois Vizinhos";23304;0;12353;30289;0;0;1510218,034
"4462";"Sul";"PR";4107405;"Enéas Marques";4023;0;1715;5278;0;0;234418,873
"4463";"Sul";"PR";4107850;"Flor da Serra do Sul";3548;0;1527;4210;0;0;118348,232
"4464";"Sul";"PR";4108403;"Francisco Beltrão";49903;0;28034;65206;0;0;3070112,44
"4465";"Sul";"PR";4111209;"Itapejara d'Oeste";7005;0;3223;9039;0;0;531626,122
"4466";"Sul";"PR";4114351;"Manfrinópolis";2105;0;647;2811;0;0;55233,047
"4467";"Sul";"PR";4115309;"Mariópolis";4120;0;2341;4958;0;0;229880,007
"4468";"Sul";"PR";4115408;"Marmeleiro";8974;0;4351;10943;0;0;428763,166
"4469";"Sul";"PR";4116950;"Nova Esperança do Sudoeste";3764;0;1474;4441;0;0;109132,658
"4470";"Sul";"PR";4117255;"Nova Prata do Iguaçu";6692;0;3014;8075;0;0;320145,299
"4471";"Sul";"PR";4118501;"Pato Branco";46586;0;30191;61406;0;0;3600137,866
"4472";"Sul";"PR";4119004;"Pérola d'Oeste";4101;0;2250;5266;0;0;155407,656
"4473";"Sul";"PR";4119251;"Pinhal de São Bento";1837;0;541;2104;0;0;49863,357
"4474";"Sul";"PR";4119806;"Planalto";7866;0;3636;10609;0;0;310554,564
"4475";"Sul";"PR";4120358;"Pranchita";3769;0;2162;4498;0;0;220706,608
"4476";"Sul";"PR";4121406;"Realeza";10387;0;6135;13898;0;0;577792,035
"4477";"Sul";"PR";4121604;"Renascença";4110;0;1894;4936;0;0;265183,594
"4478";"Sul";"PR";4122800;"Salgado Filho";2836;0;1343;3427;0;0;99087,518
"4479";"Sul";"PR";4123006;"Salto do Lontra";8594;0;3112;10413;0;0;372316,903
"4480";"Sul";"PR";4123808;"Santa Izabel do Oeste";6679;0;3344;8741;0;0;313045,052
"4481";"Sul";"PR";4124400;"Santo Antônio do Sudoeste";11301;0;5256;13970;0;0;507155,123
"4482";"Sul";"PR";4124806;"São João";7055;0;3935;8725;0;0;678286,129
"4483";"Sul";"PR";4125209;"São Jorge d'Oeste";6258;0;3283;7466;0;0;246722,392
"4484";"Sul";"PR";4126272;"Saudade do Iguaçu";3577;0;1605;4517;0;0;899627,804
"4485";"Sul";"PR";4126652;"Sulina";2223;0;1063;2667;0;0;94203,923
"4486";"Sul";"PR";4128609;"Verê";5408;0;2378;6683;0;0;264062,028
"4487";"Sul";"PR";4128708;"Vitorino";4066;0;2660;5476;0;0;307583,229
"4488";"Sul";"PR";4103040;"Boa Ventura de São Roque";3808;0;1322;4864;0;0;222906,988
"4489";"Sul";"PR";4103958;"Campina do Simão";2633;0;929;3331;0;0;92387,98
"4490";"Sul";"PR";4104428;"Candói";8649;0;3478;11044;0;0;478634,333
"4491";"Sul";"PR";4104451;"Cantagalo";6808;0;2681;8752;0;0;236125,566
"4492";"Sul";"PR";4105706;"Clevelândia";9712;0;4771;12680;0;0;500474,384
"4493";"Sul";"PR";4106456;"Coronel Domingos Soares";3778;0;1295;4868;0;0;175458,251
"4494";"Sul";"PR";4107546;"Espigão Alto do Iguaçu";3095;0;1886;4413;0;0;110565,463
"4495";"Sul";"PR";4108452;"Foz do Jordão";2948;0;1071;3946;0;0;102750,633
"4496";"Sul";"PR";4108650;"Goioxim";4012;0;1145;4989;0;0;164403,948
"4497";"Sul";"PR";4109401;"Guarapuava";98827;0;56654;125677;0;0;5608155,867
"4498";"Sul";"PR";4109658;"Honório Serpa";3297;0;1243;4029;0;0;189557,035
"4499";"Sul";"PR";4110201;"Inácio Martins";6368;0;2682;7905;0;0;176277,576
"4500";"Sul";"PR";4113254;"Laranjal";3430;0;1087;4293;0;0;84015,673
"4501";"Sul";"PR";4113304;"Laranjeiras do Sul";18787;0;8374;23398;0;0;730298,416
"4502";"Sul";"PR";4114401;"Mangueirinha";10196;0;4605;12639;0;0;1315797,523
"4503";"Sul";"PR";4115457;"Marquinho";2864;0;1062;3595;0;0;76909,095
"4504";"Sul";"PR";4115739;"Mato Rico";2292;0;801;3086;0;0;74190,986
"4505";"Sul";"PR";4117057;"Nova Laranjeiras";6081;0;2340;7503;0;0;195950,623
"4506";"Sul";"PR";4117602;"Palmas";23392;0;10803;30407;0;0;1103850,053
"4507";"Sul";"PR";4117800;"Palmital";8097;0;3385;10399;0;0;244570,56
"4508";"Sul";"PR";4119301;"Pinhão";17599;0;6972;22593;0;0;1466968,83
"4509";"Sul";"PR";4119608;"Pitanga";18991;0;8811;26446;0;0;815558,5
"4510";"Sul";"PR";4120150;"Porto Barreiro";2391;0;979;2902;0;0;87059,979
"4511";"Sul";"PR";4120903;"Quedas do Iguaçu";16556;0;10306;23377;0;0;1299818,627
"4512";"Sul";"PR";4121752;"Reserva do Iguaçu";3976;0;1445;5097;0;0;145533,894
"4513";"Sul";"PR";4122156;"Rio Bonito do Iguaçu";8602;0;2190;10645;0;0;274034,664
"4514";"Sul";"PR";4123857;"Santa Maria do Oeste";5868;0;2156;8627;0;0;184770,057
"4515";"Sul";"PR";4127965;"Turvo";8949;0;3651;11058;0;0;426643,408
"4516";"Sul";"PR";4128658;"Virmond";2670;0;1316;3313;0;0;114946,587
"4517";"Sul";"PR";4100202;"Adrianópolis";3707;0;1456;5080;0;0;254637,219
"4518";"Sul";"PR";4100301;"Agudos do Sul";5462;0;3692;6869;0;0;187942,654
"4519";"Sul";"PR";4100400;"Almirante Tamandaré";52607;0;35436;68021;0;0;1523308,923
"4520";"Sul";"PR";4101200;"Antonina";10911;0;7761;14602;0;0;516964,67
"4521";"Sul";"PR";4101804;"Araucária";72717;0;47434;94423;0;0;16976880,082
"4522";"Sul";"PR";4102307;"Balsa Nova";8685;0;6070;11181;0;0;644736,939
"4523";"Sul";"PR";4103107;"Bocaiúva do Sul";6745;0;4202;9117;0;0;197997,005
"4524";"Sul";"PR";4104006;"Campina Grande do Sul";23905;0;16458;30784;0;0;1483319,216
"4525";"Sul";"PR";4104105;"Campo do Tenente";4650;0;3031;5675;0;0;183425,049
"4526";"Sul";"PR";4104204;"Campo Largo";66974;0;49168;86319;0;0;4153242,404
"4527";"Sul";"PR";4104253;"Campo Magro";14501;0;9319;18293;0;0;416740,079
"4528";"Sul";"PR";4105201;"Cerro Azul";9450;0;4167;12472;0;0;319478,537
"4529";"Sul";"PR";4105805;"Colombo";111571;0;78718;142374;0;0;4735158,324
"4530";"Sul";"PR";4106209;"Contenda";9763;0;6493;12146;0;0;379694,95
"4531";"Sul";"PR";4106902;"Curitiba";1027392;1;786377;1338335;0;0;84726397,813
"4532";"Sul";"PR";4107652;"Fazenda Rio Grande";52704;0;36168;70041;0;0;2382276,768
"4533";"Sul";"PR";4109500;"Guaraqueçaba";4625;0;2380;6468;0;0;106917,236
"4534";"Sul";"PR";4109609;"Guaratuba";18397;0;13921;23932;0;0;762730,932
"4535";"Sul";"PR";4111258;"Itaperuçu";15455;0;6114;18945;0;0;428833,357
"4536";"Sul";"PR";4113205;"Lapa";27749;0;18887;34773;0;0;1879313,096
"4537";"Sul";"PR";4114302;"Mandirituba";13670;0;8514;17727;0;0;587530,148
"4538";"Sul";"PR";4115705;"Matinhos";19169;0;13045;26390;0;0;746111,94
"4539";"Sul";"PR";4116208;"Morretes";9651;0;6441;12444;0;0;313365,274
"4540";"Sul";"PR";4118204;"Paranaguá";78581;0;59529;98933;0;0;9860431,81
"4541";"Sul";"PR";4119103;"Piên";7871;0;6212;9238;0;0;739063,663
"4542";"Sul";"PR";4119152;"Pinhais";67117;0;49224;85561;0;0;5595720,66
"4543";"Sul";"PR";4119509;"Piraquara";47789;0;31538;62695;0;0;1222442,926
"4544";"Sul";"PR";4119954;"Pontal do Paraná";12695;0;8638;16655;0;0;577964,487
"4545";"Sul";"PR";4120101;"Porto Amazonas";2724;0;1939;3517;0;0;120367,05
"4546";"Sul";"PR";4120804;"Quatro Barras";11835;0;9011;15011;0;0;1444715,38
"4547";"Sul";"PR";4121208;"Quitandinha";10580;0;7565;12810;0;0;353313,476
"4548";"Sul";"PR";4122206;"Rio Branco do Sul";19768;0;10317;24987;0;0;1063591,069
"4549";"Sul";"PR";4122305;"Rio Negro";18314;0;14557;22703;0;0;1116271,169
"4550";"Sul";"PR";4125506;"São José dos Pinhais";147678;0;111865;188531;0;0;22592708,425
"4551";"Sul";"PR";4127601;"Tijucas do Sul";8663;0;5129;11161;0;0;304749,511
"4552";"Sul";"PR";4127882;"Tunas do Paraná";3696;0;1931;4946;0;0;114284,543
"4553";"Sul";"PR";4128633;"Doutor Ulysses";3355;0;1532;4425;0;0;68174,946
"4554";"Sul";"SC";4200101;"Abelardo Luz";9144;0;5023;13083;0;0;606396,756
"4555";"Sul";"SC";4200408;"Água Doce";4079;0;2921;5448;0;0;297990,73
"4556";"Sul";"SC";4200507;"Águas de Chapecó";3620;0;1559;4776;0;0;97141,704
"4557";"Sul";"SC";4200556;"Águas Frias";1922;0;1031;2342;0;0;93307,101
"4558";"Sul";"SC";4200754;"Alto Bela Vista";1508;0;1063;1955;0;0;51585,847
"4559";"Sul";"SC";4200804;"Anchieta";3828;0;2027;4697;0;0;129241,766
"4560";"Sul";"SC";4201273;"Arabutã";2910;0;1943;3759;0;0;126169,9
"4561";"Sul";"SC";4201604;"Arroio Trinta";2383;0;1837;3094;0;0;92187,648
"4562";"Sul";"SC";4201653;"Arvoredo";1830;0;1044;2279;0;0;87210,306
"4563";"Sul";"SC";4202081;"Bandeirante";2117;0;1117;2782;0;0;62541,77
"4564";"Sul";"SC";4202099;"Barra Bonita";1391;0;776;1898;0;0;39993,501
"4565";"Sul";"SC";4202156;"Belmonte";1841;0;1049;2433;0;0;53318,862
"4566";"Sul";"SC";4202537;"Bom Jesus";1852;0;953;2396;0;0;92071,149
"4567";"Sul";"SC";4202578;"Bom Jesus do Oeste";1492;0;941;1908;0;0;52470,631
"4568";"Sul";"SC";4203006;"Caçador";37037;0;24760;52260;0;0;3074093,876
"4569";"Sul";"SC";4203105;"Caibi";3770;0;2607;4892;0;0;197558,649
"4570";"Sul";"SC";4203154;"Calmon";2054;0;747;3180;0;0;63554,223
"4571";"Sul";"SC";4203501;"Campo Erê";5291;0;2420;6609;0;0;265130,794
"4572";"Sul";"SC";4203907;"Capinzal";12676;0;8851;16796;0;0;838098,275
"4573";"Sul";"SC";4204004;"Catanduvas";5937;0;3945;7538;0;0;392498,969
"4574";"Sul";"SC";4204103;"Caxambu do Sul";3455;0;1645;4339;0;0;122744,815
"4575";"Sul";"SC";4204202;"Chapecó";113466;0;73156;146830;0;0;8893190,349
"4576";"Sul";"SC";4204301;"Concórdia";43878;0;33063;57415;0;0;3179422,476
"4577";"Sul";"SC";4204350;"Cordilheira Alta";3100;0;1980;3869;0;0;219813,758
"4578";"Sul";"SC";4204400;"Coronel Freitas";6307;0;3824;8095;0;0;256490,33
"4579";"Sul";"SC";4204459;"Coronel Martins";1592;0;790;1862;0;0;48555,812
"4580";"Sul";"SC";4204707;"Cunha Porã";6967;0;5790;8191;0;0;519840,164
"4581";"Sul";"SC";4204756;"Cunhataí";1404;0;874;1715;0;0;45987,242
"4582";"Sul";"SC";4204905;"Descanso";5466;0;3389;6957;0;0;228895,718
"4583";"Sul";"SC";4205001;"Dionísio Cerqueira";8144;0;4399;11828;0;0;400533,251
"4584";"Sul";"SC";4205175;"Entre Rios";2126;0;562;2866;0;0;47077,148
"4585";"Sul";"SC";4205209;"Erval Velho";3093;0;2316;3863;0;0;140484,288
"4586";"Sul";"SC";4205308;"Faxinal dos Guedes";6578;0;3212;8539;0;0;434704,122
"4587";"Sul";"SC";4205357;"Flor do Sertão";1256;0;604;1681;0;0;39865,905
"4588";"Sul";"SC";4205431;"Formosa do Sul";1853;0;862;2299;0;0;49743,572
"4589";"Sul";"SC";4205506;"Fraiburgo";20167;0;13838;28145;0;0;907570,323
"4590";"Sul";"SC";4205605;"Galvão";2151;0;1161;2601;0;0;66674,198
"4591";"Sul";"SC";4206405;"Guaraciaba";6935;0;4207;8865;0;0;287358,507
"4592";"Sul";"SC";4206603;"Guarujá do Sul";3060;0;1960;4054;0;0;150698,724
"4593";"Sul";"SC";4206652;"Guatambú";4276;0;1959;5313;0;0;244350,006
"4594";"Sul";"SC";4206702;"Herval d'Oeste";12477;0;9201;16512;0;0;430260,439
"4595";"Sul";"SC";4206751;"Ibiam";1392;0;916;1673;0;0;47325,589
"4596";"Sul";"SC";4206801;"Ibicaré";2357;0;1823;3016;0;0;96940,21
"4597";"Sul";"SC";4207577;"Iomerê";2192;0;1742;2763;0;0;127194,088
"4598";"Sul";"SC";4207601;"Ipira";2861;0;1767;3681;0;0;84447,401
"4599";"Sul";"SC";4207650;"Iporã do Oeste";5533;0;3692;7043;0;0;256043,213
"4600";"Sul";"SC";4207684;"Ipuaçu";3886;0;1265;5054;0;0;223156,386
"4601";"Sul";"SC";4207700;"Ipumirim";4628;0;2673;5841;0;0;313269,365
"4602";"Sul";"SC";4207759;"Iraceminha";2827;0;1970;3633;0;0;95684,167
"4603";"Sul";"SC";4207809;"Irani";5526;0;3387;7313;0;0;210934,249
"4604";"Sul";"SC";4207858;"Irati";1506;0;749;1943;0;0;34945,543
"4605";"Sul";"SC";4208005;"Itá";4376;0;2437;5924;0;0;240150,195
"4606";"Sul";"SC";4208401;"Itapiranga";9531;0;6907;12259;0;0;753937,275
"4607";"Sul";"SC";4208609;"Jaborá";2943;0;2198;3690;0;0;141481,228
"4608";"Sul";"SC";4208955;"Jardinópolis";1253;0;727;1566;0;0;37698,682
"4609";"Sul";"SC";4209003;"Joaçaba";16738;0;13168;22129;0;0;1577135,548
"4610";"Sul";"SC";4209177;"Jupiá";1613;0;874;1850;0;0;52780,968
"4611";"Sul";"SC";4209201;"Lacerdópolis";1562;0;1240;2014;0;0;93047,463
"4612";"Sul";"SC";4209458;"Lajeado Grande";1134;0;757;1303;0;0;39368,982
"4613";"Sul";"SC";4209706;"Lebon Régis";6172;0;2656;9042;0;0;223593,118
"4614";"Sul";"SC";4209854;"Lindóia do Sul";2779;0;1753;3677;0;0;109275,429
"4615";"Sul";"SC";4210035;"Luzerna";3997;0;3367;4913;0;0;158733,101
"4616";"Sul";"SC";4210050;"Macieira";1313;0;767;1803;0;0;43147,453
"4617";"Sul";"SC";4210506;"Maravilha";14779;0;10625;19374;0;0;1055389,198
"4618";"Sul";"SC";4210555;"Marema";1632;0;982;1856;0;0;60465,039
"4619";"Sul";"SC";4210704;"Matos Costa";1631;0;751;2407;0;0;48419,203
"4620";"Sul";"SC";4210902;"Modelo";2624;0;1617;3332;0;0;108067,833
"4621";"Sul";"SC";4211009;"Mondaí";5739;0;3534;7608;0;0;581365,911
"4622";"Sul";"SC";4211405;"Nova Erechim";3042;0;1841;3816;0;0;154516,413
"4623";"Sul";"SC";4211454;"Nova Itaberaba";3158;0;1539;3942;0;0;104948,692
"4624";"Sul";"SC";4211652;"Novo Horizonte";1802;0;995;2183;0;0;81118,718
"4625";"Sul";"SC";4211801;"Ouro";4494;0;3340;5870;0;0;159748,888
"4626";"Sul";"SC";4211850;"Ouro Verde";1487;0;925;2040;0;0;86255,155
"4627";"Sul";"SC";4211876;"Paial";1386;0;692;1843;0;0;38921,212
"4628";"Sul";"SC";4212007;"Palma Sola";4086;0;1813;5732;0;0;201937,311
"4629";"Sul";"SC";4212106;"Palmitos";9483;0;6582;11875;0;0;575111,608
"4630";"Sul";"SC";4212239;"Paraíso";2745;0;1500;3723;0;0;88844,593
"4631";"Sul";"SC";4212270;"Passos Maia";2567;0;1185;3179;0;0;136166,989
"4632";"Sul";"SC";4212601;"Peritiba";2191;0;1623;2814;0;0;83670,264
"4633";"Sul";"SC";4212908;"Pinhalzinho";11254;0;6942;13788;0;0;1019819,162
"4634";"Sul";"SC";4213005;"Pinheiro Preto";2097;0;1429;2630;0;0;165771,617
"4635";"Sul";"SC";4213104;"Piratuba";3801;0;2740;4677;0;0;653928,035
"4636";"Sul";"SC";4213153;"Planalto Alegre";2183;0;985;2793;0;0;88616,349
"4637";"Sul";"SC";4213401;"Ponte Serrada";5954;0;2976;7605;0;0;225477,681
"4638";"Sul";"SC";4213906;"Presidente Castello Branco";1309;0;1049;1579;0;0;45854,848
"4639";"Sul";"SC";4214151;"Princesa";1965;0;1221;2553;0;0;66929,04
"4640";"Sul";"SC";4214201;"Quilombo";6541;0;3337;7864;0;0;347609,352
"4641";"Sul";"SC";4214409;"Rio das Antas";3887;0;2930;5395;0;0;176863,819
"4642";"Sul";"SC";4215075;"Riqueza";3024;0;1715;3999;0;0;99924,648
"4643";"Sul";"SC";4215208;"Romelândia";2997;0;1611;3650;0;0;82298,447
"4644";"Sul";"SC";4215356;"Saltinho";2387;0;890;3261;0;0;71691,081
"4645";"Sul";"SC";4215406;"Salto Veloso";2639;0;1874;3564;0;0;171636,185
"4646";"Sul";"SC";4215554;"Santa Helena";1694;0;935;2240;0;0;64421,233
"4647";"Sul";"SC";4215687;"Santa Terezinha do Progresso";1783;0;717;2381;0;0;49384,195
"4648";"Sul";"SC";4215695;"Santiago do Sul";1180;0;560;1384;0;0;32320,854
"4649";"Sul";"SC";4215752;"São Bernardino";1831;0;788;2354;0;0;57874,685
"4650";"Sul";"SC";4216008;"São Carlos";6469;0;4026;8248;0;0;340075,234
"4651";"Sul";"SC";4216107;"São Domingos";5813;0;3339;6937;0;0;309647,797
"4652";"Sul";"SC";4216255;"São João do Oeste";4050;0;3193;5151;0;0;213293,841
"4653";"Sul";"SC";4216701;"São José do Cedro";8686;0;6222;11423;0;0;389555,559
"4654";"Sul";"SC";4216909;"São Lourenço do Oeste";13699;0;8899;18411;0;0;839371,236
"4655";"Sul";"SC";4217154;"São Miguel da Boa Vista";1273;0;610;1655;0;0;34044,226
"4656";"Sul";"SC";4217204;"São Miguel do Oeste";22561;0;15470;30398;0;0;1449728,815
"4657";"Sul";"SC";4217303;"Saudades";6108;0;3832;7350;0;0;324686,892
"4658";"Sul";"SC";4217501;"Seara";10576;0;6454;14238;0;0;812914,12
"4659";"Sul";"SC";4217550;"Serra Alta";2159;0;1353;2761;0;0;77387,948
"4660";"Sul";"SC";4217758;"Sul Brasil";1934;0;985;2372;0;0;51487,235
"4661";"Sul";"SC";4217907;"Tangará";5152;0;3851;6419;0;0;411972,145
"4662";"Sul";"SC";4217956;"Tigrinhos";1472;0;782;1929;0;0;37668,015
"4663";"Sul";"SC";4218509;"Treze Tílias";4552;0;3657;5763;0;0;614882,447
"4664";"Sul";"SC";4218756;"Tunápolis";3135;0;2398;3881;0;0;119101,765
"4665";"Sul";"SC";4218855;"União do Oeste";1975;0;1183;2512;0;0;60672,369
"4666";"Sul";"SC";4219101;"Vargeão";2236;0;1190;2682;0;0;133068,566
"4667";"Sul";"SC";4219176;"Vargem Bonita";3086;0;2003;4118;0;0;383954,444
"4668";"Sul";"SC";4219309;"Videira";27246;0;21129;37351;0;0;2230366,721
"4669";"Sul";"SC";4219507;"Xanxerê";26097;0;15782;34514;0;0;1604050,293
"4670";"Sul";"SC";4219606;"Xavantina";2881;0;1666;3532;0;0;183022,253
"4671";"Sul";"SC";4219705;"Xaxim";16818;0;10995;21741;0;0;927591,744
"4672";"Sul";"SC";4200051;"Abdon Batista";1838;0;1151;2325;0;0;63044,709
"4673";"Sul";"SC";4201000;"Anita Garibaldi";5057;0;2584;7555;0;0;137557,909
"4674";"Sul";"SC";4202438;"Bocaina do Sul";2365;0;1484;3045;0;0;68269,903
"4675";"Sul";"SC";4202503;"Bom Jardim da Serra";2609;0;1549;3614;0;0;119837,157
"4676";"Sul";"SC";4202602;"Bom Retiro";4734;0;3216;6001;0;0;254185,452
"4677";"Sul";"SC";4202875;"Brunópolis";2103;0;1165;2807;0;0;76675,07
"4678";"Sul";"SC";4203253;"Capão Alto";2107;0;1427;2907;0;0;101044,966
"4679";"Sul";"SC";4203402;"Campo Belo do Sul";4424;0;2435;5955;0;0;219724,944
"4680";"Sul";"SC";4203600;"Campos Novos";18933;0;13034;25970;0;0;1965649,48
"4681";"Sul";"SC";4204152;"Celso Ramos";1896;0;1041;2453;0;0;54227,46
"4682";"Sul";"SC";4204178;"Cerro Negro";2297;0;832;3098;0;0;72289,537
"4683";"Sul";"SC";4204558;"Correia Pinto";8852;0;5419;11688;0;0;616434,172
"4684";"Sul";"SC";4204806;"Curitibanos";21185;0;14273;30695;0;0;1495893,998
"4685";"Sul";"SC";4205555;"Frei Rogério";1685;0;1041;2271;0;0;67306,87
"4686";"Sul";"SC";4209300;"Lages";89630;0;66171;123514;0;0;5075585,946
"4687";"Sul";"SC";4211058;"Monte Carlo";5161;0;2639;7326;0;0;137058,795
"4688";"Sul";"SC";4211751;"Otacílio Costa";9718;0;7238;12936;0;0;695720,24
"4689";"Sul";"SC";4211892;"Painel";1779;0;1033;2433;0;0;57572,677
"4690";"Sul";"SC";4212056;"Palmeira";2027;0;1437;2798;0;0;106429,482
"4691";"Sul";"SC";4213302;"Ponte Alta";2932;0;1779;4067;0;0;109887,943
"4692";"Sul";"SC";4213351;"Ponte Alta do Norte";1884;0;1117;2677;0;0;110203,553
"4693";"Sul";"SC";4215059;"Rio Rufino";1665;0;1060;2330;0;0;50133,41
"4694";"Sul";"SC";4215505;"Santa Cecília";8694;0;5461;13078;0;0;419310,359
"4695";"Sul";"SC";4216057;"São Cristovão do Sul";2407;0;1526;3497;0;0;147729,041
"4696";"Sul";"SC";4216503;"São Joaquim";13623;0;9052;19239;0;0;858627,147
"4697";"Sul";"SC";4216800;"São José do Cerrito";5344;0;2441;7034;0;0;228025,009
"4698";"Sul";"SC";4218905;"Urubici";5839;0;4473;8278;0;0;232355,949
"4699";"Sul";"SC";4218954;"Urupema";1686;0;1062;2286;0;0;68706,939
"4700";"Sul";"SC";4219150;"Vargem";1850;0;906;2666;0;0;59496,339
"4701";"Sul";"SC";4219853;"Zortéa";2095;0;1368;2671;0;0;69088,816
"4702";"Sul";"SC";4200200;"Agrolândia";6207;0;5056;7829;0;0;243183,795
"4703";"Sul";"SC";4200309;"Agronômica";3358;0;2928;4158;0;0;155575,454
"4704";"Sul";"SC";4201257;"Apiúna";6146;0;5028;8079;0;0;414988,502
"4705";"Sul";"SC";4201703;"Ascurra";4763;0;4257;6275;0;0;192659,428
"4706";"Sul";"SC";4201802;"Atalanta";2313;0;1934;2872;0;0;99538,274
"4707";"Sul";"SC";4201901;"Aurora";4067;0;3374;4836;0;0;166813,352
"4708";"Sul";"SC";4202008;"Balneário Camboriú";66104;0;54202;82758;0;0;5149750,48
"4709";"Sul";"SC";4202107;"Barra Velha";16031;0;13122;23015;0;0;1666891,588
"4710";"Sul";"SC";4202206;"Benedito Novo";6421;0;5685;8226;0;0;293990,931
"4711";"Sul";"SC";4202404;"Blumenau";193712;0;162622;243881;0;0;16013864,131
"4712";"Sul";"SC";4202453;"Bombinhas";10163;0;8189;13971;0;0;598334,945
"4713";"Sul";"SC";4202701;"Botuverá";3536;0;3087;4102;0;0;282609,561
"4714";"Sul";"SC";4202859;"Braço do Trombudo";2469;0;2166;2846;0;0;137910,613
"4715";"Sul";"SC";4202909;"Brusque";68915;0;59820;81374;0;0;5885107,48
"4716";"Sul";"SC";4203204;"Camboriú";38122;0;29889;47674;0;0;1350979,066
"4717";"Sul";"SC";4204194;"Chapadão do Lageado";1987;0;1375;2398;0;0;82487,045
"4718";"Sul";"SC";4205100;"Dona Emma";2357;0;1718;3117;0;0;101243,917
"4719";"Sul";"SC";4205159;"Doutor Pedrinho";2315;0;1998;2961;0;0;112866,428
"4720";"Sul";"SC";4205902;"Gaspar";35770;0;29511;46254;0;0;2824157,587
"4721";"Sul";"SC";4206306;"Guabiruba";12610;0;11000;14489;0;0;902724,138
"4722";"Sul";"SC";4206900;"Ibirama";10650;0;8815;14793;0;0;421610,463
"4723";"Sul";"SC";4207106;"Ilhota";8251;0;6950;10875;0;0;683686,557
"4724";"Sul";"SC";4207403;"Imbuia";3814;0;2923;4732;0;0;123586,328
"4725";"Sul";"SC";4207502;"Indaial";34241;0;29606;45187;0;0;2500546,23
"4726";"Sul";"SC";4208203;"Itajaí";110450;0;89866;133093;0;0;21932200,751
"4727";"Sul";"SC";4208302;"Itapema";30835;0;25591;41581;0;0;1698461,416
"4728";"Sul";"SC";4208500;"Ituporanga";14571;0;12231;18313;0;0;831856,903
"4729";"Sul";"SC";4209151;"José Boiteux";3066;0;2080;4090;0;0;108763,943
"4730";"Sul";"SC";4209508;"Laurentino";4556;0;3812;5624;0;0;257563,497
"4731";"Sul";"SC";4209904;"Lontras";6398;0;5331;8403;0;0;314283,312
"4732";"Sul";"SC";4210001;"Luiz Alves";7199;0;6275;8817;0;0;575786,89
"4733";"Sul";"SC";4210852;"Mirim Doce";1843;0;1387;2355;0;0;55134,49
"4734";"Sul";"SC";4211306;"Navegantes";35997;0;28223;49673;0;0;4108477,061
"4735";"Sul";"SC";4212502;"Penha";14211;0;11931;17563;0;0;673740,583
"4736";"Sul";"SC";4212700;"Petrolândia";4228;0;3466;5190;0;0;167194,064
"4737";"Sul";"SC";4212809;"Balneário Piçarras";11022;0;8993;13732;0;0;841169,176
"4738";"Sul";"SC";4213203;"Pomerode";19068;0;16620;24322;0;0;1919218,987
"4739";"Sul";"SC";4213500;"Porto Belo";9970;0;8176;13703;0;0;945196,027
"4740";"Sul";"SC";4213708;"Pouso Redondo";8724;0;7168;11387;0;0;520724,255
"4741";"Sul";"SC";4214003;"Presidente Getúlio";9964;0;8350;12920;0;0;625811,073
"4742";"Sul";"SC";4214102;"Presidente Nereu";1591;0;1252;2179;0;0;55113,186
"4743";"Sul";"SC";4214508;"Rio do Campo";4113;0;3207;5116;0;0;162919,944
"4744";"Sul";"SC";4214607;"Rio do Oeste";4697;0;3568;5848;0;0;194684,876
"4745";"Sul";"SC";4214706;"Rio dos Cedros";6529;0;5681;8381;0;0;310345,705
"4746";"Sul";"SC";4214805;"Rio do Sul";36998;0;30687;49269;0;0;2572165,867
"4747";"Sul";"SC";4215109;"Rodeio";7281;0;6390;9241;0;0;273991,131
"4748";"Sul";"SC";4215307;"Salete";4600;0;3634;6006;0;0;180699,009
"4749";"Sul";"SC";4216354;"São João do Itaperiú";2666;0;2309;3544;0;0;169132,395
"4750";"Sul";"SC";4217808;"Taió";10951;0;9199;13947;0;0;573678,529
"4751";"Sul";"SC";4218202;"Timbó";25197;0;22582;32189;0;0;1832567,103
"4752";"Sul";"SC";4218608;"Trombudo Central";4112;0;3431;4876;0;0;232396,385
"4753";"Sul";"SC";4219200;"Vidal Ramos";4460;0;3371;5156;0;0;262229,837
"4754";"Sul";"SC";4219358;"Vitor Meireles";3166;0;2181;4346;0;0;117875,654
"4755";"Sul";"SC";4219408;"Witmarsum";2492;0;1924;3287;0;0;120885,518
"4756";"Sul";"SC";4201406;"Araranguá";36915;0;28744;49891;0;0;1724986,538
"4757";"Sul";"SC";4201505;"Armazém";5174;0;4299;6350;0;0;168494,647
"4758";"Sul";"SC";4201950;"Balneário Arroio do Silva";7156;0;5177;10470;0;0;158894,335
"4759";"Sul";"SC";4202073;"Balneário Gaivota";6012;0;4422;8637;0;0;140778,278
"4760";"Sul";"SC";4202800;"Braço do Norte";18750;0;16337;23692;0;0;1134602,209
"4761";"Sul";"SC";4203956;"Capivari de Baixo";12904;0;9604;17100;0;0;429810,759
"4762";"Sul";"SC";4204251;"Cocal do Sul";10486;0;8892;13765;0;0;706082,148
